subject,run,order,transcribe,subid_check,character,index
3028,1,2,"Uh, Kevin is a new father, I think. Oh no, I'm sorry, that's, um, Jack. Kevin is a frat boy type individual who I'm assuming is an actor? He's on a boat with two other attractive women talking about the Challenger Explosion, which maybe he played a role in a movie for, or maybe just had a strong connection to, I don't really know, but his character seems kind of shallow. Um, yeah.",sub-3028,4.0,1282
3028,1,3,"Jack is the new father, and Jack appears to be a loving partner with, um, the woman who gave birth. Um, he seems kind of anxious about the health of his uh partner, and I like the comic relief of him picking up the anal examiner.",sub-3028,1.0,1283
3028,1,4,"Kate was the overweight woman at the, um, group meeting who appears to be expecting discomfort in her weight based upon behavioral abuse as a child by her mother, from her perspective. Um, it was inappropriate and yet funny, the other overweight man's interjection. Um, the whole situation seems comical, and yet is supposed to be a very serious situation.",sub-3028,2.0,1284
3028,2,1,"Um, I feel like my thoughts on Kate are still the same. She started out at a weight loss convention and the next time we saw her, well actually she did formulate a possible romantic relationship. Um, so that did change a bit, but yeah, she's very, very self-conscious about her body and is very self-loathing and will possibly begin to take actions towards that.",sub-3028,2.0,1285
3028,2,2,"Um, I feel bad for Jack. Uh, it's not entirely clear what, what happened, but he's in a really difficult point in life and the surgeon next to him explained how his wife had rec-- had died. Um, and so Jack is in a very difficult point in his life where either his newborn child or wife or both have died. So he has a hard time right now.",sub-3028,1.0,1286
3028,2,3,"Um, Kevin, he, he brings his Hollywood mentality with him even when speaking to his family. He didn't know what to say to his sister. He asked her what to say, like asking for lines on a movie set. So he's very superficial and depends on other people to dictate what he is supposed to say and how he's supposed to behave.",sub-3028,4.0,1287
3028,2,4,"Randall is going through a very emotional point in his life. He has just relinked with his estranged father and is having a very difficult time coping. He had a laughing fit paired with crying, so he does not know what to feel right now. He is lost and is trying to figure it out. But thankfully he has what appears to be a loving family there to support him.",sub-3028,3.0,1288
3028,3,1,"Oh, it's nice to see Randall in a positive situation. Seeing, watching his two kids play soccer across from each other. I like the dynamic between him and his wife. Taking turns. Watching each child. Um it's good to see him in a more positive light because up to this point it's been very dark for this character.",sub-3028,3.0,1289
3028,3,2,"Um, Kevin, I guess, has just revealed he also has some self-loathing characteristics to him. Um, he feels like he isn't amounting to what he should be, even though he's a giant Hollywood actor and has two attractive women dancing for him on his birthday in his private room, what appears to be. Um and so since he is Kate's sister, I guess it runs in the family a bit.",sub-3028,4.0,1290
3028,3,3,"Um, I feel like my opinions on Kate are still about the same. Haven't seen too much character development from him. But it does appear that the romance affair that she has did in fact begin at the um group therapy.",sub-3028,2.0,1291
3028,3,4,"Um, Jack, I think, is still going through the same thing that I believe previously. He just lost a child that he expected to take care of and raise. So he's just like processing a lot of really hard, acute emotions.",sub-3028,1.0,1292
3028,4,1,"Um, yeah it's, it's interesting. I feel like my opinions on Kate have changed just based on the dichotomy between Kate and Kevin. Um, it's very interesting how they are, they appear to be polar opposites of each other and yet attract each other. As brother and sister.",sub-3028,2.0,1293
3028,4,2,"Um, yeah Kevin seems to be having a bit of an identity crisis. He loves the idea of acting and yet is I believe now realizing that he is not in control of anything that he does. He is a puppet.",sub-3028,4.0,1294
3028,4,3,"Um, I think my thoughts on Randall are about the same. Um, but I, he does appear to have always wondered who his real parents were since he has adoptive parents.",sub-3028,3.0,1295
3028,4,4,"Um, I can't even remember a scene we had with Jack in this battery. So they're the same.",sub-3028,1.0,1296
3028,5,1,"Um, I don't think there was a scene with Kevin in this one, but I kinda think maybe he's the one that puts the Post-It notes on all the food for his sister Kate, so he seems to be trying to help her at least.",sub-3028,4.0,1297
3028,5,2,"Um, I feel bad for Kate. Her self loathing is so visceral, you know, she feels such guilt, even though previoushly, previously she states that her weight is a product of her upbringing and the behavioral quirks of being raised by a mom that constantly was overbearing on her about her weight. Or maybe about the food that she ate. Yeah, I feel some sympathy for her.",sub-3028,2.0,1298
3028,5,3,"Um, I think my opinions on Randall are still about the same. I, I feel like I've pieced together his narrative. He's adoptive, has a loving family regardless of a possibly hard childhood without real parents or his biological parents. But now is still very interested in at very least attempting to form a connection with his biological father.",sub-3028,3.0,1299
3028,5,4,"Um, yeah, I, I feel like this scene with Jack is still more of the same. Um he's still just mourning the loss of his one triplet that passed away during labor. And I like how he has a older doctor mentor to help talk him through this really difficult time. He actually hasn't said a word in this scene. He just expressed facial emotions. So, yeah, I'd say about the same.",sub-3028,1.0,1300
3028,6,1,"Um, this is the first time where we saw some of Kevin's actual personal emotions in an independent way not being directed towards someone else. Um, this is where Kevin realized that he was pretending all this time. And then wanted to be real.",sub-3028,4.0,1301
3028,6,2,"Um, we had a bit of a sweeter scene with Jack here. Um, him showing his love and affection towards his wife even though she's very pregnant with three babies. Um, yeah, that's what I have to say.",sub-3028,1.0,1302
3028,6,3,"Um, this was like a scene right after she took the date with um the man from the um weight loss group. So it's kind of a scene where she feels not self-loathing but actually happy for herself it seems like. So a bit more of a positive again.",sub-3028,2.0,1303
3028,6,4,"Um, my thoughts on Randall changed XXX I thought he was experiencing only like sadness. But this was very much aggressive and you could tell he felt like he owed the world something. And he had to prove himself. Which it seems like he did when he confronts his father and shows how much money he makes. And how he didn't need anything from him. But then immediately accepts the father's invitation to enter his home. So yeah, the original apartment they were discussing in the first scene that I watched was the father's apartment.",sub-3028,3.0,1304
3028,7,1,"Um, I, I think it's just nice to know now finally who Randall's adoptive parents were.",sub-3028,3.0,1305
3028,7,2,"Um, my thoughts on Kevin are about the same.",sub-3028,4.0,1306
3028,7,3,"Um, I think that Kate in this scene kind of shows that she, she is starting to show herself some self-love, which she desperately needs.",sub-3028,2.0,1307
3028,7,4,"Oh man, this is an absolute transformation for my perspective on Jack. I had no idea, he hadn't really said too much up, up until this point in the movie, but even in this scene he didn't say too much. He did reveal to his wife that their third child had died though. Um, but, yeah, it, it brought a tear to my eye to see that Jack was Randall's adoptive parent and that he, in fact, like the doctor even said, like, in a way you're bringing home three children. But the third child was what he made of the terrible situation he found himself in. But he ended up actually bringing home a third child, which was Randall. I, I don't know, I, I feel like this, this one scene connected so many previous scenes together, which seemed completely disconnected.",sub-3028,1.0,1308
3028,8,1,"Um, no I think Kate's about the same, same idea, I don't think any new ideas were introduced with Kate.",sub-3028,2.0,1309
3028,8,2,"Um, I don't think I have any new thoughts about Randall either. Oh, except that, uh, no. Just a re-solidification that Randall is 36 years old.",sub-3028,3.0,1310
3028,8,3,"Um, no, nah, no different thoughts about Jack either.",sub-3028,1.0,1311
3028,8,4,"Same with Kevin, um, just more about him realizing that he's pretending to be something that he's not.",sub-3028,4.0,1312
3028,9,1,"Um, no change at this point. Kevin is still discovering how fake he's been acting and wanting to be more authentic.",sub-3028,4.0,1313
3028,9,2,"Mmm, no change in Kate. Still a bit self-conscious, but learning to appreciate herself through her romantic encounter.",sub-3028,2.0,1314
3028,9,3,"Um, I don't think there was a scene with Jack. Well he was, no, he was there with the doctor, but he didn't say anything. He laughed.",sub-3028,1.0,1315
3028,9,4,"Yeah, Randall, Randall's, I think probably the most complicated character. Um, he, while loathing his father who abandoned him, I guess was raised by a very good father himself, and still sees compassion in this sad old man and invites him to meet his biological grandchildren, so he might be angry, but he's not unkind.",sub-3028,3.0,1316
3028,10,1,"Um, I mean I feel like Ran- I feel like all these characters' overall arcs have been completed but um yeah, Randall, he just had some deep rooted issues with not knowing who his real father was and didn't even know it himself but went through the motions of finding his real biological father and I believe ultimately realizing yeah, he, he can maybe forgive him and allow him to be a part of his life.",sub-3028,3.0,1317
3028,10,2,"Um, yeah, Kevin's still the same. He was like a, a Ken doll who realized he was a Ken doll and when he finally tried to be a bit more authentic to himself he was shot down and is kind of facing the transformative pain that comes along with that.",sub-3028,4.0,1318
3028,10,3,"Um, XXX, I learned how much Jack truly wasn't ready to lose a child, um. The reality that this was a very complicated procedure to begin with uh was relatively a new idea presented here and Jack's inability to conceive any bad thing happening even given the known risks is it shows how headstrong he is and how unwavering he can be even though I know one of the kids died so interesting to see this scene after knowing the child already dies and how unwavering he was in his fate even though it didn't pay off.",sub-3028,1.0,1319
3028,10,4,"Um, with Kate, um, I don't think too much else happened with Kate. Um, she's pretty well developed at this point being self conscious about her body and the journey moving forward about changing that. It's not like she loses weight in this movie but her perspective on her self worth changes slowly and at least she can help her brother when he's also in need since he helped her.",sub-3028,2.0,1320
3031,1,1,"Well, Kevin's clearly a stud, um but seems to have sort of deeper XXX and like deeper goals in life than just doing, like, part- like, than just partying all day. Um, definitely not like changing the world, all amounts to nothing so he's clearly kind of like feeling some sort of desperation about the grand dreams that he's had. I don't know.",sub-3031,4.0,1321
3031,1,2,"I couldn't tell is Kate the lady that's delivering the baby or not. Could not tell. Um, yeah, if she is, then she's obviously going through some XXX tough experience in life, and um something about her delivering the baby six months early or six weeks early rather must be somewhat of a traumatic experience.",sub-3031,2.0,1322
3031,1,3,"Um, Jack seems to be very caring. He uh, he's there for the lady- or he's there for his- assuming his wife whenever she needs him XXX at the hospital. Um, yeah.",sub-3031,1.0,1323
3031,1,4,"Randall seems intense, but rightfully so. I think he was- I believe in the first scene. From what I could tell is he was talking to his d- dad, who uh somewhat, previously estranged because his dad was like a former addict. He doesn't remember when he had Randall, um and probably doesn't remember a lot of his childhood, so obviously that would make a man intense, and especially towards the father who he didn't really have when he was growing up, XXX very young.",sub-3031,3.0,1324
3031,2,1,"Um, my thoughts about Kevin have changed a little bit, like, obviously in the first 10 minutes, if you had just shown us some sort of playboy, like, frat star, like, gets a lot of girls, goes to parties, but it also did show a more vulnerable side of him and then here again, his vulnerability was shown because, um, he asks during his, like, while he's in the middle of filming for, for whatever movie or show that he's on set for, um, he asks for a cut because he dissociates and then another moment of vulnerability is him being a caring, um, he's, I guess he's not vulnerable, I think his sort of caring side, him caring for his sister, um, when she's going through a tough moment in the last few XXX of this whole episode.",sub-3031,4.0,1325
3031,2,2,"Um, Kate, I guess my thoughts about her have pretty much stayed consistent, clearly she has issues with her weight and she's sort of trying to deal with the baggage that comes with that because she feels like, like, oh shit, like I'm 36 and I haven't, um, like XXX I don't have any kids, I'm not a mom, I'm not, she, she just feels like she hasn't done much in life that she originally aspired to do.",sub-3031,2.0,1326
3031,2,3,"Um, my thoughts about Jack have changed a little more, just like, not really changed that much, but like they've developed in the sense that, okay, yes, he's caring, he clearly cares about his wife and the baby that she's about to deliver, but, you know, now seeing him all sad, it kind of makes me realize, like, how intensely he really is, um, taking the situation and stuff.",sub-3031,1.0,1327
3031,2,4,"Um, well Randall's intensity that he showed in the first, uh, in the first ten minutes kind of fell apart a little bit, XXX he's clearly traumatized, XXX significantly traumatized by, you know, his relationship with his father, given that he was hysterically laughing about, you know, the events he and his father talked about, and, uh, I guess just, I'm curious to see what sort of, what more there is to his relationship and his upbringing.",sub-3031,3.0,1328
3031,3,1,"Um, not much of a change. I guess just more of a, the, I guess there was more exposition about who Randall is. Like he's you know obviously he's gone through some stuff when he was young and he wasn't raised properly. But you know he seems to be really trying his best to raise his own kids and not make the same mistakes his own father has made. And such, to such a strong degree such that he and his wife take turns watching each of their daughters play. At the same game so that both of their daughters feel loved and respected even when one of them is not even playing the sport that they're supposed to be playing. So, you know, just shows some really good parenting there.",sub-3031,3.0,1329
3031,3,2,"Um, again, not much change. Just more exposition. Interesting that Kate... Oh I guess not interesting but just you know got to see that Kate is finally uh you know entering some sort of relationship with the guy from her class. And that was good to see.",sub-3031,2.0,1330
3031,3,3,"Um, you know not much change, I guess just. Okay wow he had a meltdown on his set. Uh on the set for his show. Like he's going through something. It's just a question as to what he's going through. Seems like a XXX or midlife crisis. Um, you know he's always been the pretty boy. Now he's kinda like, he doesn't really, he doesn't really want to be the pretty boy, he kinda just wants something besides the archetype, stereotype that he fits into.",sub-3031,4.0,1331
3031,3,4,"Um, not much of a change about Jack, 'cause, you know, sucks that his one of his you know ch- children passed away in the process of of you know his wife delivering the babies. Um, and clearly he's going through something. XXX clearly it's a very traumatic event given that even though two of his babies survived, he's clearly much more upset about one of his babies dying. Which would totally make sense. Not at all discounting that but... just, just was sort of... I guess that sort of just showed how traumatic losing even just one of your child's, children can be.",sub-3031,1.0,1332
3031,4,1,"Uh my thoughts about Randall have not really changed. Um, yeah.",sub-3031,3.0,1333
3031,4,2,"Uh my thoughts about Kate um have changed a little bit. Like, literally it's not just words when she's talking about how she wants to combat her obesity but rather she's taking actions to do so by throwing out all of her, all of her unhealthy food and ensuring that she's not going to rummage through the trash bin later to retrieve the food she's thrown out. Um.",sub-3031,2.0,1334
3031,4,3,"Um, I guess it showed um a little bit of a different side to Jack in the sense that he's not, I mean they've only shown scenes where he's sort of been sad or like just as like a pillar of support for someone going through a tough time. Um, you know in that scene where it's his birthday, he's sort of laughing, he's a little more giggly. So I guess it was good to see sort of that other side of him, um sort of round him out as a character a little bit more.",sub-3031,1.0,1335
3031,4,4,"Um Kevin again, just, you know, we're seeing more and more and more about how he's more human than I guess his, I guess this is the archetype of someone who's like him would be or his stereotype would be. Um, you know, he had that little meltdown as I, as I, as I previously said. Um he's clearly discontent with having to constantly put on the facade that he's perfect, that he's you know just a pretty boy. And he's constantly, he's, sorry, he's uh he's clearly discontent with everybody just you know perceiving him as that and only that.",sub-3031,4.0,1336
3031,5,1,"Um, not much change, I guess, just more development in terms of like, okay, I'm trying to figure out like why, how he even ended up meeting his biological father. I saw in his office, he asked his assistant to clear out his schedule because he saw some sort of picture of him, but I don't really know what that picture was, um and don't really know how that picture would give him the location of his biological father. Um, yeah, and not, not 100% sure about that connection there, but just guess, I guess kind of piecing, piecing together the, the puzzle in terms of how he met him.",sub-3031,3.0,1337
3031,5,2,"Um, not much change in terms of my thoughts of Kate, just continue, continually being impressed by how committed she is.",sub-3031,2.0,1338
3031,5,3,"Um, not much change in- with Kevin, I guess just me realizing, I should have pressed aha tha- uh when I realized this, but the guy who he had mentioned during his meltdown, like that really famous actor, was, he was meeting him in the, in the changing room, or like in like the make-up room before he went on set in that scene that was shown in this episode. I don't really know yeah what more there is to that relationship.",sub-3031,4.0,1339
3031,5,4,"Um, not much change um about Jack. Just curious about what that, what impact that conversation will have on him going forward.",sub-3031,1.0,1340
3031,6,1,"Um, not much changed about my thoughts on Kate. Just, if they are, if they are all siblings, um it's interesting to see how, how close she is with um Kevin. And then also just with the guy she went on the date with. You know, clearly she has, is, you know, more reserved um in the sense that they did go on a date and she's ready to just uh send him off on his way right as they get to her front door, but he's sort of trying to keep it going, trying to uh sorta make moves on her. And, and, you know, I guess she's not used to that.",sub-3031,2.0,1341
3031,6,2,"Um, my thoughts on Randall, haven't changed much. Uh I guess just confirmation that he's really rich. I, I kind of got the vibe that he was well off, but him saying that he has a $143,000 car that he bought with all cash means he's freaking loaded. So, I guess, uh I don't know, it's interesting. Interesting thing to note.",sub-3031,3.0,1342
3031,6,3,"Um, thoughts on Jack, haven't changed much except he clearly is extremely loyal and loving. He loves his wife. And so, you know, he ended up having to get kicked out of the delivery room, rightfully so. Uh, that was interesting to see. And then also just curious, like, I, I really want to know now if he's a triplet.",sub-3031,1.0,1343
3031,6,4,"Uh, thoughts on Kevin, uh haven't changed much. Just, same old, same old. He's clearly just not the pretty boy that, uh, XXX he obviously is a pretty boy, but he clearly doesn't want to be just sort of taken as only a pretty boy.",sub-3031,4.0,1344
3031,7,1,"Um, thoughts about Jack, well, I mean, now I'm realizing, okay, that's all 36 years ago. So, Jack, isn't, um on the same timeline as Kevin, Kate, and Randall. Um, and, I mean, yeah, clearly, it seems like he's, he was a great father. He raised three kids with heads on their shoulders. And, like, I don't know why. I'm just curious to see, you know, how, how the movie pieces it all together.",sub-3031,1.0,1345
3031,7,2,"Um, even though Kevin is this most, like, he's the most picture perfect out of all the three, or at least definitely more picture perfect than Kate, he seems to be, honestly, the least happy out of them three. Um 'cause Kate is sort of finding um love, or she's sort of striking a chord with this guy. Randall, he does have a family, he does have kids who he loves very much. Even though he's unhappy with his situation, at least he's sort of like, he's just met his biological father. He has his whole life kind of set up. Even though Kevin has like a great job, he's a fu- a freaking actor. But, um, um he, he's just like very unhappy, and like I, I don't know, I guess, I want to know more about why he is as unhappy as he is, and like what steps he takes to ameliorate that problem.",sub-3031,4.0,1346
3031,7,3,"Um, no, I mean, Kate, Kate seems to be finding happiness with another guy from her class. And they both seem to be, you know, uh conscious of what they eat and what they consume, and things seem to be on the up and up for her. Yeah.",sub-3031,2.0,1347
3031,7,4,"Um, Randall clearly, you know, at least from the, from the most previous scene where he gives his biological father like a blanket, clearly, sort of allowing him to stay in the house, um, clearly their conversation went well. Although, you know, going back to the scene several episodes ago where he's hysterically laughing with his wife about how he said, when he said like, oh, I let that man stay in our house, I don't know if him and his biological father got into some sort of argument, I don't know if it's because he left when he, his biological father said he was dying, I don't know if his biological father died, but clearly something happens between the scene that we just watched of him allowing his biological father to stay in the house, and when he was hysterically crying that we have yet to find out.",sub-3031,3.0,1348
3031,8,1,"Um, thoughts about Randall uh haven't changed much. I guess just realized he works into finance. No wonder he's so rich.",sub-3031,3.0,1349
3031,8,2,"Uh, thoughts about Jack... Haven't changed much. Just, he is extremely, extremely like loyal. And just, you know he's trying to have, he's trying to be sexual with his wife. And she's like fully pregnant. So I don't know if he's doing it more for himself or whether he's actually just trying to make her feel like she is sexy. Because she constantly tries to say that she's not and that she's super fat because she's pregnant. And like I feel like he's trying to like just make her feel better about it.",sub-3031,1.0,1350
3031,8,3,"Thoughts about Kevin... Haven't changed much besides the fact that my perception of him was a little wrong, a little off when I thought he was like a super famous actor. He's, he's an actor. He's known but he's not as famous as he, as as I had previously thought because of the fact that his director told him that he could be replaced by other famous actors easily.",sub-3031,4.0,1351
3031,8,4,"Thoughts about Kate... um, they haven't changed much. Just, you know seems like she's in a better place. Seems like she's being much more diligent about monitoring what she eats.",sub-3031,2.0,1352
3031,9,1,"Thoughts about Randall, uh, you know, haven't changed much. Uh, just curious as to who found his father. And, uh, yeah.",sub-3031,3.0,1353
3031,9,2,Thoughts about Jack have not changed at all.,sub-3031,1.0,1354
3031,9,3,"Thoughts about Kevin, um, haven't really changed, although, um, oh, I guess my, what I was thinking about before, like, kind of during my aha moment was, like, the director wanted him to, like... this was from the last episode, um, but I guess XXX piecing it together now. Like, the director wanted him to keep breastfeeding a baby. So he just wanted him to, like, really, uh fill the stereotype. To completely feed into the stereotype that he's, like, a dumb jock. That he's so dumb that he's gonna try to breastfeed his baby. And Kevin, Kevin doesn't want to, obviously, Kevin doesn't like being perceived like that in real life. So, obv- obviously, grinds his gears, that that's really the role that he's being cast for. And so, I guess it's all making sense as to why he hates the show that he's on. And why he quit.",sub-3031,4.0,1355
3031,9,4,"Thoughts on Kate have not changed, really, at all.",sub-3031,2.0,1356
3031,10,1,"Um, thoughts about Jack? Uh, no they changed a little bit just like he's not just like the negative sort of portrayal that he was in the previous episodes. Like he, he's, I don't know it was interesting to see like him sort of stand up to the doctor. And like and obviously he really really wanted triplets and like hearing the news that his third one died probably really really upset him. And, yeah.",sub-3031,1.0,1357
3031,10,2,"Um, my thoughts about Randall haven't really changed. It guess, it just makes sense that he doesn't even, like I guess he just doesn't even know why he wants to establish contact with his biological father. And he can't even articulate a good reason why but like it makes sense. Like something like that not knowing who your biological father is probably torments you your whole life. And so like even if you don't, can't articulate a good reason why you will go to extreme lengths to find him. And he did and he paid a ton of money to even do that. Um, and yeah, I I don't know it just all makes sense it's all, it all clicked.",sub-3031,3.0,1358
3031,10,3,"Um, thoughts about Kevin. Didn't change much. Um, yeah.",sub-3031,4.0,1359
3031,10,4,"Thoughts about Kate haven't changed much either. I'm curious to see like if in the movie like I, I think this is like a shortened version this obviously wasn't the full movie. I'm curious to see like how her character develops in the full movie and whether she does lose the weight that she set out to lose.",sub-3031,2.0,1360
3037,1,1,"Um, Randall seems like he is like upset. Um, has a lot of intense feelings. Um, and the relationships with, I'm guessing, that's his father, seems to be really strained.",sub-3037,3.0,1361
3037,1,2,"Uh Kate, um I felt like she had some kind of like romantic connection with, with the other man at the group that she was at. Um, it seemed like she was in kind of like group therapy setting. Um, but that she wasn't taking it like seriously.",sub-3037,2.0,1362
3037,1,3,"Um, Jack seems to be a little bit nervous, but also like really sincere um and excited about, uh about to be a father.",sub-3037,1.0,1363
3037,1,4,"Um, Kevin. He seems to like not have a lot of like self-awareness. Uh, and uh, he didn't really seem to like have good relationships or really seem to know or care about the women that he was with in that scene.",sub-3037,4.0,1364
3037,2,1,"Um, in the scene where we saw Jack, he seemed really sad. It wasn't entirely revealed like what happened, um but it, it seems like he's upset about something. So I think something either happened to his wife or their baby.",sub-3037,1.0,1365
3037,2,2,"Um, yeah, so Kate revealed in these scenes a lot more insecurity and vulnerability, um but also a desire to change. Um yeah, so she did say that she's 36 though, so she's had like an adult for a while. So um, it does seem like these have like been ongoing issues for her for a long time that like are affecting her relationship.",sub-3037,2.0,1366
3037,2,3,"Um, yeah, Randall seems to be feeling really affected by his relationship with his dad um, and is like really trying to like um address it. Like if he's inviting his father over, it seems like he's trying to like face it like head on um and like work through whatever his feelings are.",sub-3037,3.0,1367
3037,2,4,"Um, I thought the scene of Kevin was kind of confusing, um but he seems to have some kind of like hesitation or like discomfort with what he was doing.",sub-3037,4.0,1368
3037,3,1,"Hmm, so we learn that Kevin did follow through and quit his job um when he didn't feel good about what he was doing. Um, and he also went to go see his sister Kate when this happened. So they must have a close relationship if that's the person that they went to go see and talk to about when, when he made that decision.",sub-3037,4.0,1369
3037,3,2,"Um, yeah we got to see Randall in a new light being really present with his daughters and his wife. It seems like he has a really strong and good family and that's something that he prioritized in himself.",sub-3037,3.0,1370
3037,3,3,"Um, Kate, um she seems a little bit more comfortable with Tony in this scene. So like XXX see her be really like uh not confident in previous scenes. But with XXX she just seemed a little bit more at ease with the guy that she was with. Um, and she looks a little bit happier.",sub-3037,2.0,1371
3037,3,4,"Um, yeah, nothing really changed about Jack.",sub-3037,1.0,1372
3037,4,1,"Um, no, my, my thoughts didn't really change about Randall.",sub-3037,3.0,1373
3037,4,2,"Um, my thoughts on Kevin didn't really change either.",sub-3037,4.0,1374
3037,4,3,"Um, with Kate, we saw like her actual following through with what she'd been talking about. So it seems like, like her intention is there and that she like is like going to make some of the changes that she um wants to.",sub-3037,2.0,1375
3037,4,4,"Um, oh and Jack. He's got like a more like fun like playful side of him. All the previous scenes have been like pretty intense and he's been upset most of the time um but- and this previous scene we got to see him like being more lighthearted and having fun with his wife. Um, yeah.",sub-3037,1.0,1376
3037,5,1,"Um, with Randall, I mean we just learned that like he didn't seem to let his wife know ahead of time that his father was coming over. Um, so I don't know if that's like a typical behavior for him, if he usually isn't like, like kind of like respecting his wife um, in that way, like not giving her a heads up, or maybe he just like ran into his father randomly and that's how he ended up there.",sub-3037,3.0,1377
3037,5,2,"Um, no, my thoughts didn't change on Kevin.",sub-3037,4.0,1378
3037,5,3,"Um, yeah I think we just learned even more like that he doesn't seem to have like a lot of self control um or like seem to trust herself.",sub-3037,2.0,1379
3037,5,4,"Um, and my thoughts didn't change on Jack.",sub-3037,1.0,1380
3037,6,1,"Um, yeah, my thoughts on Kate didn't really change in this.",sub-3037,2.0,1381
3037,6,2,"Um, Kevin, um, we got to see like a time when he was like really satisfied with his work, um when he did seem to be really happy um and that switch that thing that seems to like make him feel uh disillusioned or like upset was being asked to take his shirt off again. So like maybe he's like tired of feeling objectified and wants to be taken more seriously as an actor.",sub-3037,4.0,1382
3037,6,3,"Randall, um, he like came into the scene with like a lot of aggression and he seemed like he really had something that he wanted to prove to himself about how like he like even though he was abandoned and that seemed to affect him a lot, that he was able to achieve so much. But he seems like very deeply affected by that still, so it's like it's not something he moved past. And despite like going in um with a lot of aggression and like a point that he wanted to make and that was that he could just like meet his biological father, tell him how good his life is and then leave as soon as his dad like opened the door just like a little bit to him um and, and offered to let him come inside. He really quickly like accepted that. So, I think like despite his intention to come in and like prove that point, he actually, um, I think he had um other things that he was wanting um from his father, which was like some kind of connection, which I don't think he was like being super like conscious of.",sub-3037,3.0,1383
3037,6,4,"Um, my thoughts on Jack didn't change.",sub-3037,1.0,1384
3037,7,1,"Um, my thoughts on Kate didn't change a lot. We see her being like affectionate to her brother um and then also um sharing what seems like a first kiss with Tony. Um, so I think that there's like a little bit more confidence on her part like opening up to someone who I think she um is surprised that finds her attractive.",sub-3037,2.0,1385
3037,7,2,"Um, my thoughts on Kevin, didn't really change.",sub-3037,4.0,1386
3037,7,3,"Um, yeah, my thoughts on Jack changed. Um, cause we see him like going through like a really big loss of one of his children, um, I mean, expectedly. Um, but seeing that there's like a child at the nursery that has um been abandoned and that he's needs, is gonna need a home and how he's like open to, um, like just bringing that child into, into his family and into his life. Um, so that, that kind of phrase about, um, that the doctor tells him about turning a XXX situation into lemonade. He seems to have like taken that into heart. Um, and, uh, yeah, it's just like trying to already like move forward from this tragic event and like make a better situation out of it.",sub-3037,1.0,1387
3037,7,4,"Um, yeah, um, my thoughts on Randall changed. Cause you just see like how much he was like willing to let his father into his life and I think that there's like a lot of like feeling or resolution on his part because he initially like approached him with like a lot of anger. Um, but it seems like in a pretty short time he kind of XXX to come to terms with like whatever did happen, um, with his biological father, um, and is like ready to like have some kind of relationship with him.",sub-3037,3.0,1388
3037,8,1,"Um, no, my thoughts on Kate didn't change.",sub-3037,2.0,1389
3037,8,2,"Um, my thoughts on Jack didn't change.",sub-3037,1.0,1390
3037,8,3,"Um, Kevin, we just see him like even more like trying to assert himself, um and, and just knowing that like he didn't have a big role before this, uh just kind of like like lets you understand a little bit more like why he um is maybe still going along um with this character um and objectifying himself, even though it's like not what he wants to be doing.",sub-3037,4.0,1391
3037,8,4,"Um Randall, we got to see him in his work environment. Um he has a really nice office, and he was like working at a computer with like a bunch of graphs and things, so we kind of get to see a little bit more that he um does have a successful career. Um, even though it's his birthday, he's like at work working hard, but it looks like his coworkers come in and have a cake and want to surprise him, so I think they think that he is like well-liked at work as well, and his coworkers like want to celebrate him um for his birthday.",sub-3037,3.0,1392
3037,9,1,"Um, my thoughts on Randall didn't change a lot but we did learn more about the extent to which he was going to try to find his father by hiring a private investigator. Um, and then we got to see more like that kind of conflict within him. That like despite feeling a lot of like rage on the surface and expressing that his intentions for being there is just to like kind of let his biological dad know how well he's doing. Even though he was not in his life, what he really seems to want is like connection and a relationship with his biological father.",sub-3037,3.0,1393
3037,9,2,"Uh, my thoughts on Jack didn't change.",sub-3037,1.0,1394
3037,9,3,"Um, my thoughts on Kevin didn't change.",sub-3037,4.0,1395
3037,9,4,"Um, and Kate we just kind of see um more of her like being resistant to like even being friends with someone who um isn't going to support the, like her goals. Like her goal right now is just to lose weight. So at first, like even though she seems to like have a some kind of like uh interest or connection in, in Toby, um just the fact that he did not say he was also trying to like lose weight, um like knowing that would get in the way of her goals, like that was more important to her than like a romantic relationship or friendship.",sub-3037,2.0,1396
3037,10,1,"Um, my thoughts on Kevin didn't change.",sub-3037,4.0,1397
3037,10,2,"Um, my thoughts on Kate didn't change either.",sub-3037,2.0,1398
3037,10,3,"Um, we saw Jack like earlier, like he was just being warned by the doctor that the XXX gonna be complicated. Uh, but he was really resistant to even hearing that. Um, so I think that says like about like his character that like he is a really like optimistic person um and um was also like wanting to be like supportive of his wife.",sub-3037,1.0,1399
3037,10,4,"Um, with Randall, I feel like it was more of what we were already seeing before. Is that he didn't really have a plan going into any of this. He was really being kind of led by his emotions um through this process.",sub-3037,3.0,1400
3041,1,1,"Kate is in, some sort of, fat acceptance group I guess, but, she seems to be a pretty humorous person I guess. There's not much about her in that one scene.",sub-3041,2.0,1401
3041,1,2,"Randall does not have a good relationship with his dad. Um, he seems to be frustrated with him and, yeah.",sub-3041,3.0,1402
3041,1,3,"Kevin has issues. He, he also seems like a promiscuous person. I think he has issues XXX he's venting about childhood trauma to girls who want to have sex with him at a party. Kevin also has a sister apparently. Uh, Kevin used to have aspirations to change the world but I think he's given up on that now so it doesn't seem like he's very financially unstable or poorly off.",sub-3041,4.0,1403
